"signature","draw","mean_patient_difference","median_patient_difference","concordant_patients"
"SenMayo_nonoverlap",410,0.181867597869271,0.183634420468831,22
"SenMayo_nonoverlap",411,0.227850622658058,0.214262433712886,23
"SenMayo_nonoverlap",412,0.198597951570927,0.208346680834463,22
"SenMayo_nonoverlap",413,0.153497247106349,0.153004885082828,23
"SenMayo_nonoverlap",414,0.187135179370211,0.198033084694516,22
"SenMayo_nonoverlap",415,0.18271697702843,0.193055498193198,22
"SenMayo_nonoverlap",416,0.177317973597962,0.164570837793615,23
"SenMayo_nonoverlap",417,0.157565632710767,0.150811344705686,23
"SenMayo_nonoverlap",418,0.238377015700537,0.248130684735733,23
"SenMayo_nonoverlap",419,0.171891366824292,0.150649293925184,22
"SenMayo_nonoverlap",420,0.101680141270098,0.0905115584907166,22
"SenMayo_nonoverlap",421,0.288915084910248,0.256121070926536,23
"SenMayo_nonoverlap",422,0.283419700661064,0.261958961523623,23
"SenMayo_nonoverlap",423,0.158201888258998,0.162927951298292,22
"SenMayo_nonoverlap",424,0.193127170366337,0.191570982720988,23
"SenMayo_nonoverlap",425,0.239139540579164,0.215000023054111,23
"SenMayo_nonoverlap",426,0.311189861799107,0.311046260230139,23
"SenMayo_nonoverlap",427,0.321051285169959,0.314580863646925,23
"SenMayo_nonoverlap",428,0.181024618133867,0.178082785404852,22
"SenMayo_nonoverlap",429,0.361282860202188,0.371852239415761,23
"SenMayo_nonoverlap",430,0.233796982520273,0.216990899539294,23
"SenMayo_nonoverlap",431,0.195014504191261,0.192156915464271,22
"SenMayo_nonoverlap",432,0.189973751445457,0.181889223411214,23
"SenMayo_nonoverlap",433,0.272482648785398,0.291473086822412,22
"SenMayo_nonoverlap",434,0.263232952197577,0.269072286794046,23
"SenMayo_nonoverlap",435,0.155701955453921,0.16055536506052,23
"SenMayo_nonoverlap",436,0.397599477112092,0.39720411802698,23
"SenMayo_nonoverlap",437,0.287101369155438,0.283463682712026,23
"SenMayo_nonoverlap",438,0.166489462524388,0.188127747518761,23
"SenMayo_nonoverlap",439,0.353355777750025,0.361050312951804,23
"SenMayo_nonoverlap",440,0.192115299611316,0.181216344087108,23
"SenMayo_nonoverlap",441,0.206379006124951,0.2141074924735,23
"SenMayo_nonoverlap",442,0.275009706091936,0.269146279829985,22
"SenMayo_nonoverlap",443,0.253915457460398,0.268193163165169,23
"SenMayo_nonoverlap",444,0.104696465422619,0.0984473809164332,22
"SenMayo_nonoverlap",445,0.130329392990827,0.123903187397681,23
"SenMayo_nonoverlap",446,0.073514715175543,0.0777029928989292,19
"SenMayo_nonoverlap",447,0.192469749018224,0.200060465177889,23
"SenMayo_nonoverlap",448,0.319705971635527,0.305702161125561,23
"SenMayo_nonoverlap",449,0.28920464152305,0.266291483862203,23
"SenMayo_nonoverlap",450,0.161324743758313,0.161198494812431,22
"SenMayo_nonoverlap",451,0.287804641578659,0.274622536180383,23
"SenMayo_nonoverlap",452,0.314272203198472,0.292178215597086,23
"SenMayo_nonoverlap",453,0.280656984440104,0.271777549807548,23
"SenMayo_nonoverlap",454,0.151464635082278,0.151286091215324,22
"SenMayo_nonoverlap",455,0.137019590599401,0.131987718272592,22
"SenMayo_nonoverlap",456,0.263397397853556,0.264982472374947,23
"SenMayo_nonoverlap",457,0.147180959387175,0.144498577018604,21
"SenMayo_nonoverlap",458,0.140476277813193,0.139712641857267,23
"SenMayo_nonoverlap",459,0.18315115152413,0.178425119042776,22
"SenMayo_nonoverlap",460,0.350921034192763,0.349777191933619,23
"SenMayo_nonoverlap",461,0.250685891401144,0.243667425609509,23
"SenMayo_nonoverlap",462,0.167503436339728,0.16763801370852,22
"SenMayo_nonoverlap",463,0.124820067760285,0.132547114476415,21
"SenMayo_nonoverlap",464,0.23375954327115,0.221834972312797,23
"SenMayo_nonoverlap",465,0.405390031469125,0.405990185663717,23
"SenMayo_nonoverlap",466,0.218483515617587,0.212877962503658,23
"SenMayo_nonoverlap",467,0.253323790683854,0.249284016253776,23
"SenMayo_nonoverlap",468,0.25922013167202,0.233064849317855,23
"SenMayo_nonoverlap",469,0.14983601582111,0.138091636615068,22
"SenMayo_nonoverlap",470,0.134645629167212,0.144391833141084,21
"SenMayo_nonoverlap",471,0.172343087025042,0.187486428063636,23
"SenMayo_nonoverlap",472,0.25664427022003,0.246933907851213,23
"SenMayo_nonoverlap",473,0.264804808213975,0.275208868438194,23
"SenMayo_nonoverlap",474,0.208358545890497,0.212445808223392,23
"SenMayo_nonoverlap",475,0.296186954297377,0.301050939727536,23
"SenMayo_nonoverlap",476,0.157711250846244,0.166712770703163,23
"SenMayo_nonoverlap",477,0.127446034315696,0.119959652027707,23
"SenMayo_nonoverlap",478,0.257170144875674,0.279272724823133,22
"SenMayo_nonoverlap",479,0.190324562960742,0.188669251763774,22
"SenMayo_nonoverlap",480,0.17303901806389,0.159998725077797,22
"SenMayo_nonoverlap",481,0.352795833330243,0.352329398770155,23
"SenMayo_nonoverlap",482,0.213038894697146,0.22383428641239,23
"SenMayo_nonoverlap",483,0.236090525934174,0.246776160903058,23
"SenMayo_nonoverlap",484,0.1113466111628,0.0885873680205595,21
"SenMayo_nonoverlap",485,0.308122952968491,0.301313711395013,23
"SenMayo_nonoverlap",486,0.314435026535968,0.324403100261059,23
"SenMayo_nonoverlap",487,0.114542245128148,0.104681890989241,23
"SenMayo_nonoverlap",488,0.188560212142779,0.151536238603704,23
"SenMayo_nonoverlap",489,0.130337938069257,0.125739456337824,23
"SenMayo_nonoverlap",490,0.175363562103106,0.185777766333147,22
"SenMayo_nonoverlap",491,0.210579030232026,0.206852363116995,23
"SenMayo_nonoverlap",492,0.205951381628908,0.202509695663182,22
"SenMayo_nonoverlap",493,0.263412155794986,0.262572236311401,23
"SenMayo_nonoverlap",494,0.221681198542295,0.22996865890764,23
"SenMayo_nonoverlap",495,0.16955677833707,0.167167750638809,23
"SenMayo_nonoverlap",496,0.204996435915206,0.216990012103962,23
"SenMayo_nonoverlap",497,0.211845215823604,0.186025514544678,23
"SenMayo_nonoverlap",498,0.187095440066045,0.171499140802584,23
"SenMayo_nonoverlap",499,0.216947489817449,0.20958646629061,23
"SenMayo_nonoverlap",500,0.209423078129234,0.214630405171407,22
"SenMayo_nonoverlap",501,0.15738680011433,0.160030633149509,21
"SenMayo_nonoverlap",502,0.231888031735855,0.231442543635232,23
"SenMayo_nonoverlap",503,0.289158668973511,0.281309183485917,23
"SenMayo_nonoverlap",504,0.326623075383408,0.329235695643095,23
"SenMayo_nonoverlap",505,0.294534545513214,0.295054295537759,23
"SenMayo_nonoverlap",506,0.191187303993097,0.171610580874049,22
"SenMayo_nonoverlap",507,0.269714439817024,0.281673735184668,22
"SenMayo_nonoverlap",508,0.26961004847428,0.262690772658336,23
"SenMayo_nonoverlap",509,0.285151312327874,0.276370726308214,23
"SenMayo_nonoverlap",510,0.136752233162614,0.146016663524602,22
"SenMayo_nonoverlap",511,0.26952491669246,0.249465740438296,23
"SenMayo_nonoverlap",512,0.246375264321658,0.248326812521741,23
"SenMayo_nonoverlap",513,0.201328988619291,0.200708424139995,23
"SenMayo_nonoverlap",514,0.224847909748753,0.218889552917664,23
"SenMayo_nonoverlap",515,0.257180349825731,0.269348484381858,23
"SenMayo_nonoverlap",516,0.19093451003397,0.171980794910702,23
"SenMayo_nonoverlap",517,0.243585040115531,0.244453160662317,23
"SenMayo_nonoverlap",518,0.255777731252244,0.268453689027203,23
"SenMayo_nonoverlap",519,0.202216710512526,0.19657770132355,22
"SenMayo_nonoverlap",520,0.149266206860243,0.156675493303855,22
"SenMayo_nonoverlap",521,0.263739687494251,0.259521442862483,23
"SenMayo_nonoverlap",522,0.247717219523369,0.242159476752232,22
"SenMayo_nonoverlap",523,0.114002574620292,0.106186917840193,22
"SenMayo_nonoverlap",524,0.123285277812986,0.11563111607789,22
"SenMayo_nonoverlap",525,0.157784444084362,0.150324593025836,22
"SenMayo_nonoverlap",526,0.168680086131139,0.15419263070657,22
"SenMayo_nonoverlap",527,0.232697917697703,0.233349562903431,23
"SenMayo_nonoverlap",528,0.187538679494632,0.1916767412597,22
"SenMayo_nonoverlap",529,0.313308727434637,0.299880621734237,23
"SenMayo_nonoverlap",530,0.161018200483501,0.14986498459549,23
"SenMayo_nonoverlap",531,0.220976968408292,0.225144764869979,23
"SenMayo_nonoverlap",532,0.177170191672329,0.163105707894497,23
"SenMayo_nonoverlap",533,0.130046459382344,0.124835106375829,23
"SenMayo_nonoverlap",534,0.199938908241628,0.181119333629467,23
"SenMayo_nonoverlap",535,0.191146323858998,0.199792960270803,22
"SenMayo_nonoverlap",536,0.297685988291273,0.302050644801859,23
"SenMayo_nonoverlap",537,0.24368420383012,0.237495645763852,23
"SenMayo_nonoverlap",538,0.1595691395255,0.157826323167825,22
"SenMayo_nonoverlap",539,0.221815337724982,0.206788677848295,23
"SenMayo_nonoverlap",540,0.272300587004015,0.277993952205691,23
"SenMayo_nonoverlap",541,0.230161351808496,0.221153536048253,22
"SenMayo_nonoverlap",542,0.254903108127162,0.25237466971312,23
"SenMayo_nonoverlap",543,0.223809302783766,0.233764416921017,23
"SenMayo_nonoverlap",544,0.194753301125613,0.214231195872887,22
"SenMayo_nonoverlap",545,0.208796889159102,0.204709272134287,23
"SenMayo_nonoverlap",546,0.208635550064343,0.206629662537315,23
"SenMayo_nonoverlap",547,0.242411878507924,0.239606398878893,23
"SenMayo_nonoverlap",548,0.146116495291952,0.16806497222541,22
"SenMayo_nonoverlap",549,0.262404884212623,0.253486547808394,23
"SenMayo_nonoverlap",550,0.207941867347856,0.196389503355059,23
"SenMayo_nonoverlap",551,0.246795361813928,0.255229232546809,23
"SenMayo_nonoverlap",552,0.336754190850259,0.343436281881674,23
"SenMayo_nonoverlap",553,0.256900885017668,0.248935571417864,23
"SenMayo_nonoverlap",554,0.13374952260954,0.145366362576835,23
"SenMayo_nonoverlap",555,0.174217319948951,0.175057957459385,23
"SenMayo_nonoverlap",556,0.276397106101903,0.297534870571827,23
"SenMayo_nonoverlap",557,0.266084019999596,0.232699696961579,23
"SenMayo_nonoverlap",558,0.257554870192119,0.257398782023033,23
"SenMayo_nonoverlap",559,0.265780759564097,0.258690969525784,23
"SenMayo_nonoverlap",560,0.158898228562064,0.164799760816168,22
"SenMayo_nonoverlap",561,0.223913614238409,0.223628949516392,23
"SenMayo_nonoverlap",562,0.216881214218899,0.206511104796061,22
"SenMayo_nonoverlap",563,0.322005937339415,0.303314170628236,23
"SenMayo_nonoverlap",564,0.24943762657225,0.24618786317425,23
"SenMayo_nonoverlap",565,0.244474548547092,0.255280538466532,23
"SenMayo_nonoverlap",566,0.136934160455231,0.133302330187373,21
"SenMayo_nonoverlap",567,0.185952470699941,0.191719857106344,23
"SenMayo_nonoverlap",568,0.323445047337433,0.309788844455553,23
"SenMayo_nonoverlap",569,0.294789638321408,0.28722375658103,23
"SenMayo_nonoverlap",570,0.152434472069093,0.151812453546746,22
"SenMayo_nonoverlap",571,0.15795951173748,0.167613613705722,22
"SenMayo_nonoverlap",572,0.248198392027699,0.246523944623871,23
"SenMayo_nonoverlap",573,0.15231332206984,0.146230074886795,23
"SenMayo_nonoverlap",574,0.268336884993043,0.263355671567196,23
"SenMayo_nonoverlap",575,0.288914166511803,0.30100077335601,23
"SenMayo_nonoverlap",576,0.162045125053235,0.170394775436477,21
"SenMayo_nonoverlap",577,0.294159483362449,0.300078416154564,23
"SenMayo_nonoverlap",578,0.238669160077781,0.232603128111144,23
"SenMayo_nonoverlap",579,0.217797132292149,0.205529053115231,23
"SenMayo_nonoverlap",580,0.210280923939865,0.213805036115716,23
"SenMayo_nonoverlap",581,0.220696773453664,0.195008177904049,23
"SenMayo_nonoverlap",582,0.181229234647361,0.195774600083908,23
"SenMayo_nonoverlap",583,0.266710040545998,0.280804205967587,23
"SenMayo_nonoverlap",584,0.17090227850096,0.201949856492724,23
"SenMayo_nonoverlap",585,0.242029227348451,0.250994314975601,23
"SenMayo_nonoverlap",586,0.19800383485856,0.233027055503515,22
"SenMayo_nonoverlap",587,0.225163306132045,0.220050988684361,23
"SenMayo_nonoverlap",588,0.325275283873048,0.313247179729585,23
"SenMayo_nonoverlap",589,0.190248520630624,0.186393247562811,23
"SenMayo_nonoverlap",590,0.179206435989729,0.165932441438854,23
"SenMayo_nonoverlap",591,0.115194277294647,0.117368337099798,22
"SenMayo_nonoverlap",592,0.206033182935266,0.197262849187623,22
"SenMayo_nonoverlap",593,0.236020429120806,0.23618433494372,23
"SenMayo_nonoverlap",594,0.243705644156341,0.221244148104358,23
"SenMayo_nonoverlap",595,0.286584801629849,0.273392034341854,23
"SenMayo_nonoverlap",596,0.142327742694718,0.131614302604463,22
"SenMayo_nonoverlap",597,0.143517369179944,0.158334175062194,22
"SenMayo_nonoverlap",598,0.165443438919723,0.15747546387997,23
"SenMayo_nonoverlap",599,0.156974341732991,0.151978006467929,22
"SenMayo_nonoverlap",600,0.160443513282477,0.150651233469666,23
"SenMayo_nonoverlap",601,0.286777064815308,0.278203905579249,23
"SenMayo_nonoverlap",602,0.159098160888252,0.146711277358661,23
"SenMayo_nonoverlap",603,0.211447024798967,0.191494328657508,23
"SenMayo_nonoverlap",604,0.318062006180404,0.316338478278305,23
"SenMayo_nonoverlap",605,0.214705093431221,0.206582572490038,22
"SenMayo_nonoverlap",606,0.234514703335568,0.245785896630652,23
"SenMayo_nonoverlap",607,0.257966286146375,0.24059459574159,23
"SenMayo_nonoverlap",608,0.102768957356009,0.0987733879809546,20
"SenMayo_nonoverlap",609,0.251633662737113,0.244660884226662,23
"SenMayo_nonoverlap",610,0.215290658191371,0.2180849310164,23
"SenMayo_nonoverlap",611,0.259445989793327,0.245351744376632,23
"SenMayo_nonoverlap",612,0.186387409013881,0.189639769668084,23
"SenMayo_nonoverlap",613,0.175672443711551,0.179333148033063,22
"SenMayo_nonoverlap",614,0.33112772586073,0.329948892502428,23
"SenMayo_nonoverlap",615,0.246984582273826,0.259667177907218,23
"SenMayo_nonoverlap",616,0.0779903124810141,0.08708139534012,19
"SenMayo_nonoverlap",617,0.346420582652599,0.330570766728859,23
"SenMayo_nonoverlap",618,0.201577387225396,0.198098469682129,23
"SenMayo_nonoverlap",619,0.174153875137,0.160021260645437,23
"SenMayo_nonoverlap",620,0.253179308124238,0.251821221163806,22
"SenMayo_nonoverlap",621,0.229677256117129,0.231448990844243,23
"SenMayo_nonoverlap",622,0.163406886328396,0.181342245909994,23
"SenMayo_nonoverlap",623,0.209064564048617,0.204539785040299,23
"SenMayo_nonoverlap",624,0.197179452695877,0.187637704961988,22
"SenMayo_nonoverlap",625,0.215999316801405,0.179783471984948,23
"SenMayo_nonoverlap",626,0.189506001338501,0.209732619804081,23
"SenMayo_nonoverlap",627,0.141618331255491,0.154045800787664,22
"SenMayo_nonoverlap",628,0.231750981816415,0.242688045089317,23
"SenMayo_nonoverlap",629,0.22118451211662,0.233095875606036,23
"SenMayo_nonoverlap",630,0.163661985175598,0.156670518863885,22
"SenMayo_nonoverlap",631,0.231207420646908,0.221788684278411,23
"SenMayo_nonoverlap",632,0.307625696612129,0.308288671182474,23
"SenMayo_nonoverlap",633,0.251989475516979,0.262923640829786,23
"SenMayo_nonoverlap",634,0.228463528068032,0.207569323098154,23
"SenMayo_nonoverlap",635,0.165872821211373,0.165888548979173,23
"SenMayo_nonoverlap",636,0.227235587248604,0.221574152432673,23
"SenMayo_nonoverlap",637,0.257913577729091,0.268486031120643,22
"SenMayo_nonoverlap",638,0.231785005344444,0.230111065785733,23
"SenMayo_nonoverlap",639,0.159152762200124,0.155352511928341,23
"SenMayo_nonoverlap",640,0.156019015897812,0.17264890039104,23
"SenMayo_nonoverlap",641,0.136940760308231,0.135540964325482,21
"SenMayo_nonoverlap",642,0.184359496123261,0.186264402134355,23
"SenMayo_nonoverlap",643,0.191006043165734,0.189041985726209,23
"SenMayo_nonoverlap",644,0.246681188504898,0.247005876272612,23
"SenMayo_nonoverlap",645,0.260811221642895,0.282081836114481,23
"SenMayo_nonoverlap",646,0.217660010792342,0.216296245945021,23
"SenMayo_nonoverlap",647,0.157591122182358,0.161469100686679,22
"SenMayo_nonoverlap",648,0.112497084880135,0.110124104791303,21
"SenMayo_nonoverlap",649,0.225759205993676,0.239032745820599,23
"SenMayo_nonoverlap",650,0.208646454556082,0.209251890628307,23
"SenMayo_nonoverlap",651,0.245899296504321,0.231382626363467,23
"SenMayo_nonoverlap",652,0.238863449327476,0.226238175615136,23
"SenMayo_nonoverlap",653,0.162585804506233,0.150928981720958,22
"SenMayo_nonoverlap",654,0.130143794008645,0.112804797679949,21
"SenMayo_nonoverlap",655,0.156595317860214,0.165124147400236,22
"SenMayo_nonoverlap",656,0.224050502829222,0.229782879643168,23
"SenMayo_nonoverlap",657,0.227370184330451,0.2291016522889,23
"SenMayo_nonoverlap",658,0.204270714136531,0.178365599365696,23
"SenMayo_nonoverlap",659,0.234287835636962,0.202678605971976,23
"SenMayo_nonoverlap",660,0.272412844150863,0.276243144284118,23
"SenMayo_nonoverlap",661,0.27890871702407,0.260551669704744,23
"SenMayo_nonoverlap",662,0.314982231008678,0.323355344664761,23
"SenMayo_nonoverlap",663,0.243034190897109,0.239415226083512,22
"SenMayo_nonoverlap",664,0.305750094571424,0.321314419539502,23
"SenMayo_nonoverlap",665,0.155354577545277,0.160617874404697,22
"SenMayo_nonoverlap",666,0.291682681800737,0.301344212739953,23
"SenMayo_nonoverlap",667,0.300699909450534,0.299395777814957,23
"SenMayo_nonoverlap",668,0.191841028043657,0.182971649145518,22
"SenMayo_nonoverlap",669,0.131251640695489,0.123296026690745,23
"SenMayo_nonoverlap",670,0.211589857203298,0.208459101203687,22
"SenMayo_nonoverlap",671,0.187030760016924,0.18718792208987,22
"SenMayo_nonoverlap",672,0.273908688254381,0.276448482249757,23
"SenMayo_nonoverlap",673,0.174519317722283,0.180828906741596,23
"SenMayo_nonoverlap",674,0.211755441154971,0.190256878347757,23
"SenMayo_nonoverlap",675,0.280437662892866,0.29088138858246,23
"SenMayo_nonoverlap",676,0.190439334115557,0.201528562136829,23
"SenMayo_nonoverlap",677,0.189777936377869,0.205338708860066,22
"SenMayo_nonoverlap",678,0.14877532700264,0.148964679177567,22
"SenMayo_nonoverlap",679,0.289195186818328,0.316426026484098,23
"SenMayo_nonoverlap",680,0.311895916606902,0.296164280919587,23
"SenMayo_nonoverlap",681,0.327625799870877,0.340032080985758,23
"SenMayo_nonoverlap",682,0.328223496433982,0.315221316236185,23
"SenMayo_nonoverlap",683,0.214970895697186,0.214380090361809,23
"SenMayo_nonoverlap",684,0.218432484129997,0.222428618331223,23
"SenMayo_nonoverlap",685,0.273312282114812,0.268324442606459,23
"SenMayo_nonoverlap",686,0.281703877477501,0.272696922070349,23
"SenMayo_nonoverlap",687,0.161589571075678,0.163984490887428,21
"SenMayo_nonoverlap",688,0.159256604978813,0.136373936241317,22
"SenMayo_nonoverlap",689,0.305209194425766,0.316924462663607,23
"SenMayo_nonoverlap",690,0.114227382275114,0.112049439211664,21
"SenMayo_nonoverlap",691,0.225823898464583,0.218109117034695,22
"SenMayo_nonoverlap",692,0.136195533374114,0.125243984324934,22
"SenMayo_nonoverlap",693,0.173425524484385,0.189918958172864,23
"SenMayo_nonoverlap",694,0.294351296352222,0.272430017556159,23
"SenMayo_nonoverlap",695,0.183277731287526,0.176494317169323,22
